onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
295.455	0.942	0.46	DelFF	7	7	1.222	func/f032.bmp
298.729	0.821	0.56	IniUF	13	4	0.905	func/u025.bmp
301.853	0.811	0.523	ImmUF	14	4	0.767	func/u025.bmp
304.926	0.95	0.49	IniUF	13	4	0.95	func/u018.bmp
308.2	0.803	0.567	ImmUF	14	4	0.685	func/u018.bmp
311.307	0.997	0.544	DelFF	7	7	1.908	func/f020.bmp
314.564	0.823	0.499	IniSF	17	7	1.471	func/s026.bmp
317.571	0.865	0.411	DelSF	19	4	0.77	func/s031.bmp
320.778	0.897	0.576	IniSF	17	4	0.907	func/s032.bmp
323.919	0.996	0.477	DelFF	7	7	0.948	func/f023.bmp
327.209	0.943	0.521	IniUF	13	4	1.047	func/u023.bmp
330.333	0.936	0.406	ImmUF	14	4	0.685	func/u023.bmp
333.54	0.961	0.506	IniFF	5	7	0.785	func/f019.bmp
336.73	0.966	0.46	IniSF	17	4	0.868	func/s028.bmp
339.988	0.962	0.531	ImmSF	18	4	0.688	func/s028.bmp
343.228	0.814	0.503	IniFF	5	7	0.785	func/f017.bmp
346.218	0.949	0.415	DelSF	19	4	0.86	func/s026.bmp
369.403	0.883	0.453	IniUF	13	4	0.919	func/u030.bmp
372.51	0.84	0.456	ImmUF	14	4	0.636	func/u030.bmp
375.55	0.807	0.419	DelSF	19	7	1.07	func/s032.bmp
378.54	0.902	0.401	IniUF	13	7	1.246	func/u031.bmp
381.663	0.915	0.459	ImmUF	14	7	0.988	func/u031.bmp
384.787	0.863	0.446	IniUF	13	4	0.863	func/u021.bmp
387.86	0.939	0.438	DelFF	7	7	0.831	func/f019.bmp
391.101	0.912	0.534	IniSF	17	7	0.896	func/s029.bmp
394.325	0.963	0.541	ImmSF	18	7	1.002	func/s029.bmp
