onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
250.354	0.907	0.499	ImmSF	18	7	0.82	func/s073.bmp
253.578	0.896	0.54	IniSF	17	4	0.824	func/s079.bmp
256.802	0.951	0.558	IniSF	17	4	0.604	func/s080.bmp
259.926	0.999	0.41	ImmSF	18	4	0.748	func/s080.bmp
263.25	0.992	0.558	IniSF	17	4	0.697	func/s070.bmp
266.507	0.902	0.488	IniUF	13	4	0.612	func/u065.bmp
269.614	0.814	0.448	ImmUF	14	4	0.601	func/u065.bmp
272.787	0.998	0.591	DelUF	15	7	0.775	func/u068.bmp
296.039	0.904	0.469	IniUF	13	4	0.637	func/u070.bmp
299.129	0.996	0.402	ImmUF	14	4	0.663	func/u070.bmp
302.303	0.807	0.416	IniUF	13	7	0.694	func/u069.bmp
305.376	0.841	0.488	DelSF	19	7	0.822	func/s079.bmp
308.416	0.835	0.419	IniFF	5	4	0.625	func/f071.bmp
311.573	0.935	0.555	IniUF	13	7	0.659	func/u077.bmp
314.78	0.925	0.503	ImmUF	14	7	0.632	func/u077.bmp
318.021	0.907	0.535	DelSF	19	4	0.57	func/s070.bmp
321.128	0.952	0.429	IniFF	5	4	0.793	func/f070.bmp
324.386	0.948	0.551	ImmFF	6	4	0.706	func/f070.bmp
327.61	0.828	0.518	IniSF	17	4	0.89	func/s077.bmp
330.615	0.987	0.413	ImmSF	18	4	0.529	func/s077.bmp
333.889	0.938	0.503	IniFF	5	4	0.841	func/f078.bmp
337.046	0.905	0.44	DelUF	15	7	0.631	func/u069.bmp
340.12	0.976	0.4	IniSF	17	4	0.722	func/s069.bmp
343.344	0.93	0.479	DelFF	7	4	0.684	func/f071.bmp
346.517	0.809	0.481	IniSF	17	7	0.715	func/s081.bmp
369.535	0.959	0.423	IniUF	13	7	0.871	func/u074.bmp
372.809	0.809	0.547	ImmUF	14	7	0.697	func/u074.bmp
375.816	0.858	0.426	IniUF	13	4	0.615	func/u078.bmp
379.023	0.838	0.582	IniSF	17	7	0.824	func/s068.bmp
382.196	0.851	0.556	DelFF	7	4	0.616	func/f078.bmp
385.287	0.857	0.483	IniSF	17	7	0.738	func/s078.bmp
388.327	0.977	0.411	ImmSF	18	7	0.716	func/s078.bmp
391.534	0.947	0.453	DelSF	19	4	0.666	func/s069.bmp
