onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
333.793	0.876	0.43	IniFF	5	7	0.826	func/f054.bmp
336.95	0.938	0.515	ImmFF	6	7	0.616	func/f054.bmp
340.107	0.844	0.443	DelSF	19	7	1.027	func/s052.bmp
343.314	0.818	0.593	IniUF	13	4	0.77	func/u054.bmp
346.371	1.0	0.483	ImmUF	14	4	1.09	func/u054.bmp
349.611	0.952	0.483	IniFF	5	7	0.872	func/f050.bmp
372.796	0.873	0.457	IniUF	13	7	0.864	func/u055.bmp
376.004	0.807	0.568	ImmUF	14	7	0.672	func/u055.bmp
379.144	0.858	0.566	DelUF	15	7	0.872	func/u063.bmp
382.184	0.98	0.402	IniSF	17	4	1.233	func/s051.bmp
385.458	0.952	0.52	IniUF	13	7	0.75	func/u058.bmp
388.665	0.974	0.482	IniFF	5	4	0.798	func/f059.bmp
