onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
215.195	0.997	0.492	IniUF	13	4.0	0.842	func/u097.bmp
218.469	0.836	0.515	IniUF	13	7.0	0.672	func/u091.bmp
221.509	0.965	0.442	IniFF	5	4.0	0.702	func/f083.bmp
224.817	0.86	0.583	DelSF	19	7.0	0.862	func/s093.bmp
228.041	0.983	0.575	IniSF	17	7.0	0.693	func/s091.bmp
231.415	0.95	0.578	DelFF	7	7.0	0.852	func/f090.bmp
234.689	1.0	0.567	IniUF	13	7.0	0.963	func/u087.bmp
237.996	0.826	0.55	ImmUF	14	7.0	0.719	func/u087.bmp
241.171	0.841	0.585	DelUF	15	4.0	0.948	func/u094.bmp
244.31	0.918	0.527	IniSF	17	7.0	0.671	func/s097.bmp
247.502	0.833	0.518	ImmSF	18	7.0	0.734	func/s097.bmp
250.607	0.977	0.511	DelUF	15	4.0	0.797	func/u097.bmp
253.932	0.929	0.568	IniFF	5	4.0	1.062	func/f085.bmp
257.155	0.878	0.529	DelUF	15	7.0	0.551	func/u091.bmp
260.229	0.857	0.411	IniFF	5	4.0	0.931	func/f091.bmp
263.303	0.913	0.451	ImmFF	6	4.0	0.557	func/f091.bmp
266.51	0.944	0.529	DelFF	7	4.0	0.774	func/f083.bmp
289.795	0.862	0.564	IniSF	17	7.0	0.793	func/s085.bmp
292.985	0.978	0.566	DelSF	19	4.0	0.771	func/s091.bmp
296.142	0.855	0.415	IniUF	13	7.0	0.62	func/u090.bmp
299.282	0.841	0.516	IniUF	13	7.0	0.504	func/u084.bmp
302.456	0.986	0.552	IniUF	13	7.0	0.675	func/u086.bmp
305.797	0.984	0.593	ImmUF	14	7.0	0.537	func/u086.bmp
308.954	0.994	0.417	DelFF	7	4.0	0.861	func/f085.bmp
312.195	0.996	0.479	IniUF	13	4.0	0.746	func/u088.bmp
315.368	0.801	0.404	ImmUF	14	4.0	0.487	func/u088.bmp
318.358	1.0	0.419	IniFF	5	4.0	0.777	func/f082.bmp
321.682	0.918	0.559	ImmFF	6	4.0	0.444	func/f082.bmp
324.956	0.83	0.591	DelSF	19	7.0	0.876	func/s085.bmp
328.046	0.93	0.486	IniUF	13	7.0	1.013	func/u093.bmp
331.287	0.98	0.544	DelUF	15	7.0	0.727	func/u090.bmp
334.578	0.844	0.549	IniSF	17	7.0	0.743	func/s089.bmp
337.634	0.853	0.448	ImmSF	18	7.0	0.357	func/s089.bmp
340.809	0.879	0.568	DelUF	15	7.0	0.522	func/u084.bmp
344.049	0.888	0.591	IniSF	17	7.0	1.058	func/s094.bmp
347.256	0.852	0.543	ImmSF	18	7.0	0.482	func/s094.bmp
350.43	0.886	0.567	IniSF	17		0.0	func/s095.bmp
373.598	0.886	0.516	IniFF	5	4.0	0.634	func/f093.bmp
376.738	0.862	0.486	IniSF	17	4.0	0.73	func/s082.bmp
379.778	0.991	0.413	DelUF	15	7.0	0.798	func/u093.bmp
383.002	0.909	0.459	IniSF	17	7.0	0.749	func/s086.bmp
386.142	0.917	0.454	ImmSF	18	7.0	0.724	func/s086.bmp
389.35	0.86	0.534	IniFF	5	4.0	0.661	func/f089.bmp
392.423	0.869	0.437	ImmFF	6	4.0	0.515	func/f089.bmp
