onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
343.21	0.852	0.554	IniSF	17	4	0.805	func/s074.bmp
346.384	0.957	0.555	DelFF	7	7	0.898	func/f078.bmp
369.602	0.98	0.471	IniSF	17	4	0.971	func/s072.bmp
372.776	0.922	0.423	ImmSF	18	4	0.878	func/s072.bmp
375.899	0.87	0.422	DelSF	19	4	1.062	func/s073.bmp
379.006	0.963	0.456	IniUF	13	7	0.683	func/u071.bmp
382.13	0.857	0.4	ImmUF	14	7	0.753	func/u071.bmp
385.17	0.959	0.414	IniFF	5	4	1.062	func/f077.bmp
388.393	0.881	0.488	ImmFF	6	4	0.849	func/f077.bmp
391.634	0.931	0.59	DelSF	19	7	1.102	func/s069.bmp
394.791	0.943	0.456	IniSF	17	4	0.921	func/s078.bmp
