onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
173.016	0.852	0.59	ImmSF	18	7	1.003	func/s003.bmp
176.157	0.917	0.523	IniSF	17	7	1.124	func/s011.bmp
179.297	0.987	0.465	DelFF	7	4	1.171	func/f015.bmp
182.471	0.838	0.407	IniUF	13	4	0.989	func/u004.bmp
185.578	0.938	0.492	ImmUF	14	4	0.946	func/u004.bmp
208.762	0.861	0.455	IniFF	5	7	1.124	func/f016.bmp
211.936	0.885	0.537	ImmFF	6	7	0.846	func/f016.bmp
215.076	0.896	0.492	DelUF	15	4	1.106	func/u010.bmp
218.167	0.945	0.409	IniSF	17	4	1.305	func/s006.bmp
221.324	0.868	0.451	ImmSF	18	4	0.966	func/s006.bmp
224.547	0.834	0.594	DelUF	15	4	1.134	func/u013.bmp
227.771	0.915	0.519	IniFF	5	4	1.066	func/f011.bmp
231.013	0.824	0.567	IniFF	5	7	1.021	func/f014.bmp
234.185	0.863	0.573	DelSF	19	7	1.19	func/s011.bmp
237.292	0.884	0.469	IniFF	5	7	1.35	func/f009.bmp
240.499	0.972	0.555	ImmFF	6	7	1.056	func/f009.bmp
243.673	0.921	0.43	IniSF	17	4	1.507	func/s013.bmp
246.78	0.807	0.416	IniSF	17	4	1.427	func/s012.bmp
249.787	0.873	0.429	ImmSF	18	4	1.294	func/s012.bmp
252.86	0.974	0.43	IniSF	17	4	1.25	func/s002.bmp
256.05	0.973	0.441	ImmSF	18	4	1.101	func/s002.bmp
259.358	0.99	0.555	DelFF	7	4	1.079	func/f011.bmp
262.615	0.837	0.495	IniUF	13	7	0.898	func/u016.bmp
265.688	0.88	0.458	DelFF	7	4	0.739	func/f014.bmp
268.862	0.998	0.523	IniUF	13	4	1.282	func/u015.bmp
292.231	0.981	0.598	IniUF	13	4	0.96	func/u007.bmp
295.404	0.834	0.425	DelSF	19	4	1.145	func/s013.bmp
298.461	0.849	0.454	IniFF	5	4	1.244	func/f002.bmp
301.668	0.913	0.598	IniSF	17	4	1.446	func/s005.bmp
304.775	0.996	0.417	IniSF	17	4	1.545	func/s010.bmp
308.082	0.817	0.549	ImmSF	18	4	1.626	func/s010.bmp
311.256	0.96	0.591	DelUF	15	7	1.192	func/u016.bmp
314.463	0.856	0.474	IniFF	5	4	1.032	func/f006.bmp
317.587	0.939	0.494	ImmFF	6	4	0.897	func/f006.bmp
320.861	0.908	0.559	DelUF	15	4	0.888	func/u015.bmp
323.968	0.853	0.432	IniFF	5	4	1.323	func/f010.bmp
327.091	0.868	0.51	DelUF	15	4	1.256	func/u007.bmp
330.265	0.848	0.54	IniFF	5	4	1.25	func/f005.bmp
333.372	0.941	0.494	DelFF	7	4	1.146	func/f002.bmp
336.562	0.912	0.48	IniUF	13	4	0.868	func/u009.bmp
339.769	0.939	0.533	ImmUF	14	4	0.873	func/u009.bmp
342.976	0.862	0.499	DelSF	19	7	0.962	func/s005.bmp
346.2	0.814	0.587	IniUF	13	4	0.954	func/u008.bmp
369.268	0.836	0.482	IniSF	17	7	1.034	func/s008.bmp
372.408	0.891	0.544	ImmSF	18	7	1.083	func/s008.bmp
375.532	0.923	0.439	IniSF	17	7	1.276	func/s014.bmp
378.822	0.848	0.585	ImmSF	18	7	1.286	func/s014.bmp
381.929	0.911	0.497	DelFF	7	4	0.893	func/f010.bmp
385.153	0.871	0.54	IniUF	13	4	0.997	func/u006.bmp
388.327	0.8	0.53	ImmUF	14	4	1.065	func/u006.bmp
391.35	0.856	0.456	DelFF	7	4	1.507	func/f005.bmp
394.507	0.88	0.52	IniSF	17	7	0.978	func/s007.bmp
397.631	0.82	0.475	ImmSF	18	7	0.878	func/s007.bmp
